trip_id,vehicle_type,fuel_type,road_type,time_of_day,weather,distance_km,avg_speed_kmph,traffic_level,ac_used,load_kg,engine_cc,tyre_pressure_ok,last_service_days,fuel_price_per_litre,driver_hours_today,idle_time_minutes,harsh_braking_count,rpm_avg,fuel_consumed_litres,trip_cost_inr,carbon_emission_kg,eco_score,trip_grade,fatigue_risk,ev_cost_per_trip,anomaly_flag
2458,Bike,Petrol,Highway,Morning,Clear,32.79,9.16,4,0,297.7,2500,0,209,89.41,2.0,24.2,5,2142,1.04,92.99,2.402,48.0,D,22.8,39.35,0
2459,Bike,Petrol,City,Afternoon,Hot,70.7,86.17,3,0,15.37,2500,0,221,111.03,7.7,15.3,13,913,1.424,158.11,3.289,52.3,D,81.8,84.84,0
2460,Bike,Petrol,City,Evening,Rain,65.82,19.75,1,1,418.26,100,0,109,91.62,2.3,26.2,8,2332,1.748,160.15,4.038,53.9,D,29.3,78.98,0
2461,SUV,Petrol,City,Evening,Rain,40.3,74.71,1,0,339.58,150,0,21,96.12,8.9,28.7,3,2553,9.503,913.43,21.952,73.0,B,67.7,48.36,0
2462,Auto,Petrol,Mixed,Night,Clear,28.33,38.15,5,0,80.14,2000,0,59,108.1,0.6,7.9,0,3829,2.909,314.46,6.72,68.3,C,25.1,34.0,0
2463,Bike,CNG,Highway,Morning,Clear,61.8,32.16,3,0,78.2,2000,0,325,96.13,7.9,26.4,0,1465,3.843,369.43,7.532,62.2,C,50.6,74.16,1
2464,Bike,CNG,City,Night,Clear,94.37,89.87,3,1,537.11,1000,0,365,101.65,1.1,44.8,2,3569,2.064,209.81,4.045,28.3,F,32.7,113.24,0
2465,Bike,Petrol,City,Morning,Rain,14.13,65.18,3,0,409.99,100,1,371,92.16,10.9,43.3,4,899,1.379,127.09,3.185,41.1,D,87.2,16.96,0
2466,Car,Petrol,Mixed,Evening,Fog,80.11,67.76,2,0,232.84,800,0,266,95.87,9.1,15.9,9,2979,18.995,1821.05,43.878,55.5,C,84.0,96.13,0
2467,Car,Petrol,Highway,Morning,Clear,54.76,74.09,1,0,202.85,150,0,173,107.83,11.1,9.2,3,919,4.395,473.91,10.152,72.8,B,83.6,65.71,0
2468,Car,Petrol,City,Evening,Clear,53.03,37.66,3,0,190.11,1500,0,168,99.29,6.1,40.8,11,2697,17.171,1704.91,39.665,36.4,F,61.4,63.64,0
2469,Bike,Diesel,City,Morning,Clear,96.21,57.04,5,0,392.8,150,1,134,103.2,0.5,33.8,12,3578,1.671,172.45,4.478,35.2,F,24.9,115.45,0
2470,Bike,Petrol,City,Night,Hot,60.98,31.51,2,0,107.25,2500,0,279,97.64,11.2,10.7,9,3135,1.109,108.28,2.562,59.1,C,100.0,73.18,0
2471,Car,Diesel,Highway,Evening,Clear,83.22,80.61,3,0,592.46,2500,1,135,113.13,3.6,14.9,9,3676,12.454,1408.92,33.377,51.5,D,43.7,99.86,0
2472,SUV,CNG,Mixed,Afternoon,Clear,51.93,60.14,1,1,412.23,800,0,267,111.12,4.3,19.4,7,3807,17.112,1901.49,33.54,51.0,D,41.1,62.32,0
2473,SUV,Diesel,City,Afternoon,Clear,25.74,29.18,2,0,76.27,2000,0,393,91.04,6.9,17.6,7,1420,7.432,676.61,19.918,58.0,C,63.3,30.89,0
2474,Truck,Petrol,City,Evening,Clear,69.75,86.28,4,0,82.82,1500,0,394,114.4,3.0,27.7,1,2338,23.792,2721.8,54.96,52.6,D,21.1,83.7,0
2475,Bike,Diesel,Mixed,Afternoon,Clear,92.39,58.53,5,1,388.98,800,0,229,109.85,11.5,32.6,14,2467,3.889,427.21,10.423,15.5,F,100.0,110.87,0
2476,Auto,Petrol,Highway,Evening,Fog,84.28,51.07,1,1,229.9,800,1,43,92.28,2.0,40.5,4,1504,4.409,406.86,10.185,63.1,C,24.0,101.14,0
2477,Car,Petrol,Highway,Night,Hot,20.64,11.0,4,0,395.97,2000,0,22,89.12,4.3,7.9,5,3497,5.29,471.44,12.22,56.7,C,52.7,24.77,0
2478,Truck,Petrol,City,Night,Clear,32.37,87.15,1,1,433.51,800,0,277,112.11,11.6,16.5,8,2873,10.972,1230.07,25.345,48.6,D,100.0,38.84,0
2479,Car,Petrol,Highway,Morning,Clear,52.17,90.85,5,0,322.75,2000,0,172,108.46,11.9,33.7,13,3192,17.633,1912.48,40.732,30.5,F,100.0,62.6,0
2480,Truck,Petrol,Highway,Afternoon,Rain,57.59,56.95,3,0,153.93,1200,1,21,95.44,7.9,31.3,11,2950,18.558,1771.18,42.869,57.4,C,74.1,69.11,0
2481,Car,Petrol,City,Afternoon,Fog,20.19,46.5,4,1,330.7,1000,1,38,113.7,9.5,40.4,1,2740,4.827,548.83,11.15,51.9,D,74.1,24.23,0
2482,Auto,Diesel,Mixed,Afternoon,Clear,23.77,39.28,4,1,253.12,2500,1,296,112.47,7.1,31.9,13,1262,2.171,244.17,5.818,30.1,F,72.5,28.52,0
2483,SUV,Diesel,Mixed,Evening,Hot,76.12,31.32,2,0,534.2,800,1,55,93.76,5.8,5.2,8,2365,26.088,2446.01,69.916,67.8,C,58.9,91.34,0
2484,Car,Petrol,Highway,Night,Fog,73.3,57.98,3,1,444.13,1200,0,322,98.78,4.5,32.4,3,2391,24.61,2430.98,56.849,36.5,F,59.6,87.96,0
2485,Bike,Petrol,Highway,Afternoon,Clear,84.08,19.14,5,1,371.39,100,1,123,89.28,3.2,1.3,11,1722,0.868,77.5,2.005,43.3,D,45.5,100.9,1
2486,SUV,Diesel,City,Morning,Rain,93.36,87.97,2,1,23.83,150,0,34,96.32,3.6,25.3,6,3196,30.0,2889.6,80.4,61.8,C,33.9,112.03,0
2487,Bike,Petrol,City,Afternoon,Rain,31.52,23.31,4,1,594.1,2000,0,271,101.39,6.1,30.1,10,2641,0.751,76.14,1.735,23.5,F,64.9,37.82,0
2488,Auto,CNG,City,Morning,Rain,86.1,72.86,1,1,339.76,2000,0,145,89.71,11.3,37.1,9,3170,7.171,643.31,14.055,51.2,D,94.9,103.32,0
2489,Bike,Diesel,Mixed,Afternoon,Clear,66.94,34.7,5,1,155.39,100,0,396,97.09,10.5,27.0,7,1711,2.26,219.42,6.057,28.4,F,80.8,80.33,0
2490,Car,Petrol,City,Afternoon,Clear,95.82,27.67,2,1,354.92,100,1,21,92.07,4.3,28.6,12,2868,21.979,2023.61,50.771,51.0,D,53.8,114.98,0
2491,Car,Petrol,Mixed,Night,Clear,27.94,56.53,3,0,490.74,1500,1,8,112.94,11.4,6.8,8,1738,4.35,491.29,10.048,63.3,C,100.0,33.53,0
2492,Car,Petrol,City,Morning,Fog,27.7,74.57,1,0,323.13,2500,0,69,110.4,2.3,2.8,1,2540,4.171,460.48,9.635,83.0,B,20.4,33.24,1
2493,Truck,Petrol,Highway,Afternoon,Clear,70.73,71.23,2,0,466.13,1200,1,366,108.69,6.7,4.6,6,2040,22.569,2453.02,52.134,59.2,C,56.7,84.88,0
2494,Car,Petrol,Highway,Morning,Clear,92.91,28.34,5,1,247.82,1200,1,392,108.91,8.4,10.3,4,994,30.0,3267.3,69.3,39.9,F,72.3,111.49,0
2495,Bike,Diesel,Highway,Morning,Fog,82.63,36.75,1,0,353.98,800,1,17,88.39,11.3,20.1,0,3829,3.27,289.04,8.764,81.8,B,79.0,99.16,0
2496,Bike,Petrol,Mixed,Night,Clear,72.98,83.59,2,0,253.35,800,1,243,104.27,3.2,17.7,0,1517,3.523,367.34,8.138,74.6,B,45.2,87.58,1
2497,Bike,Petrol,Mixed,Night,Rain,39.34,70.92,2,0,316.68,1200,0,236,103.95,4.0,13.6,7,3661,1.373,142.72,3.172,54.3,D,64.1,47.21,0
2498,Auto,Diesel,City,Morning,Clear,72.06,70.0,5,1,100.51,1000,1,191,114.8,1.8,40.0,4,1424,6.584,755.84,17.645,42.6,D,22.1,86.47,0
2499,SUV,Petrol,City,Night,Clear,80.31,31.39,3,1,359.19,1500,1,224,105.08,4.4,4.0,12,2746,26.344,2768.23,60.855,47.6,D,78.4,96.37,0
2500,Bike,Petrol,City,Afternoon,Clear,75.58,76.9,1,1,587.37,1500,1,293,105.57,10.1,6.5,9,1334,0.477,50.36,1.102,50.1,D,88.0,90.7,0
2501,Auto,Petrol,Highway,Afternoon,Hot,68.0,39.18,2,1,458.89,2500,1,50,98.28,5.3,19.6,11,2319,4.945,485.99,11.423,50.8,D,60.8,81.6,0
2502,Truck,Petrol,City,Night,Fog,5.67,42.92,5,1,192.03,800,1,313,101.51,11.9,5.8,8,1185,3.176,322.4,7.337,42.4,D,100.0,6.8,0
2503,Bike,Diesel,Highway,Morning,Clear,66.31,33.02,2,1,518.32,2500,0,277,98.67,5.1,7.0,11,3898,1.342,132.42,3.597,43.2,D,57.4,79.57,0
2504,SUV,Petrol,City,Afternoon,Hot,48.35,18.56,5,0,537.44,1500,1,352,112.61,8.8,43.5,1,2473,17.575,1979.12,40.598,35.6,F,61.7,58.02,0
2505,Car,Diesel,Highway,Evening,Fog,96.2,44.57,5,1,106.08,100,0,183,93.48,5.1,22.2,3,1529,30.0,2804.4,80.4,48.0,D,41.5,115.44,1
2506,Car,Petrol,Mixed,Morning,Clear,61.11,9.47,2,0,31.88,800,1,107,92.06,3.2,4.7,13,897,8.329,766.77,19.24,69.3,C,52.5,73.33,0
2507,Auto,Petrol,Highway,Morning,Clear,61.21,47.66,5,1,343.49,800,0,28,114.92,2.5,2.3,9,3041,7.874,904.88,18.189,43.0,D,37.5,73.45,1
2508,Bike,Petrol,Highway,Evening,Clear,99.41,71.08,1,1,285.53,1000,1,182,113.13,2.5,33.1,5,1488,2.301,260.31,5.315,54.4,D,28.8,119.29,0
2509,Auto,Diesel,City,Evening,Rain,10.27,91.58,5,0,428.81,1200,1,120,104.01,7.9,17.3,5,1477,0.1,10.4,0.268,44.7,D,63.5,12.32,0
2510,Auto,Petrol,City,Morning,Rain,28.36,14.84,3,1,175.84,2500,0,79,108.87,1.3,12.8,5,1031,1.993,216.98,4.604,56.6,C,17.2,34.03,0
2511,Car,Petrol,Highway,Evening,Clear,65.95,32.47,3,0,228.13,1000,0,387,91.0,7.8,31.0,4,1924,22.323,2031.39,51.566,43.5,D,60.3,79.14,0
2512,Auto,Diesel,City,Night,Clear,32.21,50.99,5,0,158.31,2000,0,163,108.75,5.3,31.4,6,987,1.901,206.73,5.095,41.3,D,73.0,38.65,0
2513,Bike,Petrol,Mixed,Night,Clear,35.27,22.82,1,0,175.28,800,1,31,100.55,8.1,16.2,10,1257,0.209,21.01,0.483,73.8,B,99.3,42.32,0
2514,Bike,Petrol,Mixed,Morning,Clear,89.37,18.16,4,0,5.57,1000,1,223,110.33,0.8,42.8,6,3108,2.83,312.23,6.537,54.6,D,13.0,107.24,0
2515,Bike,Diesel,Mixed,Night,Clear,58.36,47.35,4,0,306.45,1500,1,269,101.92,2.1,18.0,4,1003,2.301,234.52,6.167,55.7,C,45.6,70.03,0
2516,SUV,Petrol,City,Afternoon,Clear,11.18,58.52,1,0,283.89,800,0,211,107.62,10.5,17.1,9,2204,3.994,429.83,9.226,60.0,C,95.1,13.42,0
2517,Car,Diesel,Highway,Night,Clear,31.78,79.36,3,1,213.52,1000,0,273,97.16,12.0,35.0,2,3157,8.101,787.09,21.711,44.0,D,100.0,38.14,0
2518,Bike,Petrol,City,Night,Hot,8.53,94.81,5,1,324.11,150,0,197,107.76,10.2,36.7,14,1282,0.1,10.78,0.231,17.7,F,100.0,10.24,0
2519,Bike,Diesel,City,Evening,Clear,56.06,75.36,2,0,235.06,2500,0,223,95.34,1.9,12.9,8,857,0.759,72.36,2.034,65.6,C,26.2,67.27,0
2520,Truck,Diesel,City,Night,Clear,18.15,27.26,5,1,259.54,150,0,136,113.77,2.8,31.0,6,3905,5.816,661.69,15.587,36.2,F,52.3,21.78,0
2521,Bike,Petrol,City,Morning,Clear,85.85,73.07,5,1,1.19,2500,1,281,106.1,2.5,28.8,1,1984,1.155,122.55,2.668,46.9,D,23.7,103.02,0
2522,Car,Diesel,City,Night,Clear,58.15,54.73,4,0,39.78,800,0,364,100.92,10.5,1.5,2,2357,10.136,1022.93,27.164,63.2,C,99.5,69.78,0
2523,Car,CNG,City,Night,Rain,6.88,47.22,5,0,90.42,1000,1,114,104.36,10.0,8.8,11,3347,2.199,229.49,4.31,52.9,D,100.0,8.26,0
2524,Car,Petrol,Mixed,Morning,Rain,30.79,89.41,4,0,110.41,800,0,105,104.64,5.2,4.5,10,894,4.802,502.48,11.093,59.2,C,54.5,36.95,0
2525,Auto,Petrol,City,Morning,Clear,62.02,69.08,2,0,271.32,1000,0,274,111.08,1.9,39.8,13,2549,2.866,318.36,6.62,38.5,F,36.4,74.42,1
2526,Car,Diesel,Mixed,Evening,Clear,34.21,67.31,5,0,524.95,1200,0,325,103.07,10.7,43.0,8,1486,10.987,1132.43,29.445,23.5,F,89.0,41.05,0
2527,Car,Diesel,City,Afternoon,Clear,51.8,9.02,1,0,243.62,1000,1,129,103.22,7.2,37.1,12,1059,7.529,777.14,20.178,60.5,C,73.6,62.16,0
2528,SUV,Petrol,City,Night,Clear,91.03,83.26,5,0,376.32,1000,1,283,103.84,11.7,14.0,13,1811,29.866,3101.29,68.99,42.4,D,100.0,109.24,0
2529,Car,CNG,Highway,Afternoon,Rain,35.65,77.02,1,0,15.48,2000,0,111,108.87,3.7,38.7,13,1350,6.226,677.82,12.203,54.0,D,50.0,42.78,0
2530,SUV,Petrol,Highway,Evening,Clear,34.25,34.01,4,0,512.91,800,0,211,101.26,0.9,2.6,3,3271,12.173,1232.64,28.12,50.3,D,11.5,41.1,0
2531,Bike,Diesel,City,Morning,Fog,82.16,33.41,5,0,67.88,1000,1,205,93.75,11.8,30.8,4,2916,2.203,206.53,5.904,49.6,D,87.1,98.59,0
2532,Auto,Diesel,City,Morning,Rain,32.56,12.65,4,1,170.57,800,1,195,99.29,4.6,5.6,0,3501,2.948,292.71,7.901,64.0,C,30.4,39.07,0
2533,Car,CNG,City,Morning,Clear,8.72,12.42,1,0,490.04,800,0,228,98.14,5.7,0.6,3,1712,3.132,307.37,6.139,72.5,B,46.4,10.46,1
2534,Car,Petrol,City,Evening,Clear,18.91,66.17,4,1,158.93,100,0,297,89.58,1.5,7.9,8,981,6.075,544.2,14.033,42.3,D,19.8,22.69,0
2535,Truck,Diesel,Highway,Night,Hot,94.93,24.2,3,0,154.8,2000,0,285,109.59,7.3,43.4,8,1179,30.0,3287.7,80.4,42.0,D,86.5,113.92,1
2536,Auto,Petrol,Highway,Evening,Clear,93.4,88.35,1,1,361.79,800,1,273,110.58,3.5,33.9,1,1002,5.736,634.29,13.25,56.9,C,23.8,112.08,0
2537,Truck,Petrol,City,Morning,Clear,23.26,81.29,4,1,541.95,1000,0,124,95.22,8.3,23.3,11,1294,7.3,695.11,16.863,30.2,F,80.8,27.91,0
2538,Car,Petrol,Mixed,Night,Clear,55.8,38.35,5,1,128.19,2500,1,136,96.75,9.2,42.2,1,2172,15.433,1493.14,35.65,47.6,D,89.8,66.96,0
2539,Truck,Diesel,City,Morning,Rain,14.6,41.07,4,0,372.49,2000,0,262,96.67,3.8,18.7,8,2402,4.643,448.84,12.443,37.9,F,41.3,17.52,0
2540,Truck,Petrol,Highway,Morning,Clear,67.79,36.47,2,0,360.11,2500,0,355,101.97,5.6,1.8,1,3946,22.951,2340.31,53.017,72.1,B,41.6,81.35,0
2541,Bike,Petrol,Mixed,Evening,Hot,19.35,16.04,1,0,395.71,150,0,308,100.66,4.5,26.8,5,2175,0.86,86.57,1.987,59.0,C,40.0,23.22,0
2542,Truck,Diesel,Mixed,Evening,Rain,5.93,10.73,4,1,568.06,1200,1,206,111.94,11.8,37.3,4,2238,0.731,81.83,1.959,37.7,F,93.5,7.12,0
2543,Auto,Diesel,City,Afternoon,Hot,82.66,47.34,3,0,99.53,1000,0,112,101.33,10.3,12.9,14,2881,6.4,648.51,17.152,58.1,C,99.3,99.19,0
2544,Bike,Diesel,Highway,Morning,Clear,33.21,90.04,2,0,392.61,1500,1,132,92.8,5.3,14.3,10,805,0.1,9.28,0.268,60.6,C,60.2,39.85,0
2545,Car,CNG,City,Night,Fog,11.74,87.8,1,1,109.43,2000,1,42,108.18,6.4,30.2,14,1583,0.462,49.98,0.906,56.7,C,93.5,14.09,0
2546,Bike,Petrol,Highway,Morning,Clear,83.56,78.46,2,1,188.58,2000,1,101,111.44,11.8,36.2,1,2210,3.183,354.71,7.353,60.4,C,89.3,100.27,0
2547,Car,CNG,City,Night,Clear,76.48,62.69,5,0,233.98,1000,1,213,104.46,3.6,19.5,6,3537,14.498,1514.46,28.416,55.7,C,58.7,91.78,1
2548,Bike,CNG,City,Afternoon,Hot,68.69,82.49,3,0,501.23,1000,1,86,108.64,10.7,4.0,12,2012,0.1,10.86,0.196,58.9,C,99.1,82.43,1
2549,Bike,Petrol,Mixed,Morning,Clear,91.21,52.81,5,1,32.23,100,0,140,94.06,11.3,33.6,14,3134,3.228,303.63,7.457,25.1,F,100.0,109.45,0
2550,Car,Petrol,City,Night,Hot,49.43,23.67,4,0,440.19,150,0,325,112.29,5.8,19.2,8,1479,15.936,1789.45,36.812,37.4,F,81.8,59.32,0
2551,Car,Petrol,Mixed,Night,Clear,13.68,67.52,2,0,547.56,1000,1,300,90.03,3.3,41.0,1,2440,1.728,155.57,3.992,57.6,C,49.8,16.42,0
2552,Car,Petrol,Mixed,Afternoon,Hot,7.07,88.1,5,1,47.55,1500,0,361,112.28,2.3,11.4,1,1637,3.694,414.76,8.533,50.9,D,25.2,8.48,0
2553,Auto,Diesel,Highway,Evening,Clear,32.53,9.71,4,1,474.44,800,1,353,97.83,1.3,20.8,4,1098,4.424,432.8,11.856,39.1,F,16.8,39.04,0
2554,SUV,Diesel,City,Afternoon,Fog,9.6,29.88,3,0,64.59,150,0,257,90.43,2.6,31.9,6,2423,4.041,365.43,10.83,54.6,D,31.0,11.52,0
2555,Car,Diesel,City,Night,Clear,54.02,31.09,5,0,577.71,150,1,392,92.9,4.4,11.0,0,3390,18.032,1675.17,48.326,47.5,D,49.9,64.82,0
2556,SUV,Petrol,Mixed,Afternoon,Clear,2.44,16.62,2,1,489.22,1000,1,149,114.71,9.4,10.2,12,825,1.275,146.26,2.945,51.2,D,87.1,2.93,0
2557,Bike,Petrol,City,Evening,Rain,44.93,27.62,5,1,416.99,2000,0,329,98.07,5.0,32.8,3,2791,1.125,110.33,2.599,28.5,F,42.8,53.92,0
2558,Car,CNG,Highway,Morning,Fog,18.67,41.41,3,0,330.04,800,1,340,108.9,4.7,8.1,8,3639,5.042,549.07,9.882,52.1,D,41.5,22.4,0
2559,Car,Petrol,Highway,Afternoon,Clear,37.46,89.77,4,0,552.49,150,0,252,100.88,10.2,5.4,0,2473,6.623,668.13,15.299,55.3,C,72.6,44.95,0
2560,Bike,CNG,Mixed,Afternoon,Clear,67.83,82.84,5,1,71.44,2000,0,187,103.57,7.3,11.7,6,3161,2.423,250.95,4.749,47.1,D,67.2,81.4,0
2561,Truck,Petrol,Mixed,Morning,Clear,35.75,90.3,5,0,73.07,1200,0,138,105.19,5.8,36.9,12,3839,13.313,1400.39,30.753,36.9,F,67.1,42.9,0
2562,Truck,CNG,Highway,Afternoon,Clear,34.79,18.49,1,1,493.49,800,1,116,104.27,7.7,38.9,4,1162,12.562,1309.84,24.622,53.3,D,64.2,41.75,0
2563,Car,Petrol,City,Evening,Clear,99.08,10.44,4,0,289.39,150,1,359,114.95,6.9,4.7,14,2205,30.0,3448.5,69.3,41.2,D,70.8,118.9,1
2564,Car,Petrol,City,Night,Fog,72.16,17.56,1,1,507.03,150,0,276,102.89,5.6,4.9,2,1553,23.949,2464.11,55.322,56.7,C,68.2,86.59,0
2565,Bike,Petrol,City,Afternoon,Clear,51.87,87.54,1,1,234.4,800,1,209,104.77,5.1,37.7,4,3934,1.015,106.34,2.345,57.2,C,42.6,62.24,0
2566,Car,Diesel,Mixed,Morning,Clear,58.36,21.7,3,1,271.12,100,1,193,97.43,10.7,42.6,11,2259,19.659,1915.38,52.686,37.0,F,98.6,70.03,0
2567,Car,CNG,Highway,Morning,Hot,62.4,57.82,3,1,199.25,800,0,52,94.5,2.6,21.6,11,1586,20.959,1980.63,41.08,47.4,D,38.9,74.88,0
2568,Car,Petrol,Mixed,Afternoon,Clear,3.43,27.8,2,1,570.44,1200,1,220,100.12,2.3,38.2,4,1643,0.18,18.02,0.416,41.9,D,23.6,4.12,0
2569,Auto,CNG,Highway,Morning,Rain,8.95,9.8,4,1,278.97,2500,1,369,104.58,9.7,40.0,2,3310,0.722,75.51,1.415,40.0,D,74.3,10.74,0
2570,SUV,Diesel,Highway,Night,Rain,65.27,15.36,4,0,453.06,100,1,149,96.5,1.9,16.2,10,2248,21.782,2101.96,58.376,46.3,D,57.0,78.32,0
2571,Bike,Diesel,City,Night,Fog,37.08,69.75,3,1,417.55,1000,0,335,101.49,11.7,22.7,11,3588,1.759,178.52,4.714,30.2,F,100.0,44.5,0
2572,SUV,Diesel,City,Morning,Rain,6.49,23.87,3,0,141.05,100,1,279,110.0,3.7,25.7,8,2253,2.106,231.66,5.644,60.2,C,42.4,7.79,0
2573,Car,Petrol,City,Afternoon,Rain,30.45,27.94,1,0,548.39,1200,1,193,99.44,10.3,34.9,9,3985,9.577,952.34,22.123,51.4,D,86.7,36.54,1
2574,Bike,Petrol,Highway,Afternoon,Clear,13.9,40.82,3,1,326.81,1200,0,350,103.61,7.9,20.7,13,3370,0.1,10.36,0.231,29.5,F,84.5,16.68,0
2575,Car,CNG,City,Morning,Clear,91.72,65.18,5,1,513.48,2500,0,153,112.97,9.8,22.8,1,972,30.0,3389.1,58.8,32.1,F,64.2,110.06,0
2576,Bike,CNG,Highway,Night,Fog,21.09,48.84,4,0,499.31,1200,1,198,104.83,5.1,3.4,13,897,0.497,52.1,0.974,48.3,D,77.4,25.31,0
2577,SUV,CNG,Highway,Night,Clear,15.23,90.18,2,1,35.2,150,1,292,96.39,2.8,2.4,10,3156,5.45,525.33,10.682,59.7,C,52.6,18.28,0
2578,Bike,CNG,City,Afternoon,Clear,62.99,45.77,1,1,371.86,100,0,145,103.38,11.4,33.3,13,1584,1.783,184.33,3.495,43.7,D,100.0,75.59,0
2579,Car,Petrol,City,Night,Fog,52.67,25.32,5,0,473.39,1200,0,154,111.24,9.5,21.7,0,1467,17.279,1922.12,39.914,49.8,D,86.1,63.2,0
2580,Bike,Diesel,City,Evening,Rain,58.02,54.64,3,1,543.9,1500,0,221,92.13,2.2,4.0,7,941,2.248,207.11,6.025,46.2,D,30.5,69.62,0
2581,Car,Petrol,City,Night,Clear,44.16,47.23,2,1,303.78,100,1,73,110.24,5.6,10.8,11,2379,6.685,736.95,15.442,62.6,C,84.4,52.99,0
2582,Auto,CNG,Highway,Afternoon,Hot,47.25,76.48,3,1,450.43,1500,0,232,90.71,4.3,30.5,10,2164,3.661,332.09,7.176,33.1,F,49.1,56.7,0
2583,Bike,Petrol,City,Night,Fog,78.1,89.36,5,1,581.78,100,1,94,113.84,2.3,22.7,2,2885,3.042,346.3,7.027,46.4,D,41.5,93.72,0
2584,Bike,Diesel,Mixed,Night,Hot,22.77,80.76,2,1,496.71,2500,0,335,92.31,7.3,35.7,1,3894,0.665,61.39,1.782,46.2,D,68.8,27.32,0
2585,Bike,Petrol,Mixed,Morning,Hot,40.26,41.85,3,0,512.65,1000,1,274,100.59,9.0,17.7,9,1894,2.49,250.47,5.752,50.2,D,82.8,48.31,0
2586,Bike,Petrol,City,Evening,Clear,95.82,26.8,5,1,244.37,1500,1,313,113.68,3.2,5.2,12,1743,3.013,342.52,6.96,34.4,F,45.3,114.98,0
2587,Car,Petrol,Highway,Morning,Fog,19.81,87.56,5,0,55.01,1000,1,291,93.64,6.8,12.0,11,2262,4.253,398.25,9.824,41.7,D,68.6,23.77,0
2588,Bike,CNG,Highway,Night,Rain,30.08,41.58,2,1,579.62,2000,1,160,105.33,2.8,4.9,0,2584,1.165,122.71,2.283,65.9,C,39.5,36.1,0
2589,Car,Diesel,Highway,Night,Fog,19.97,75.01,5,0,417.49,1000,1,316,107.91,8.1,21.6,6,2168,5.043,544.19,13.515,44.4,D,86.5,23.96,1
2590,Truck,Petrol,City,Morning,Fog,3.03,94.09,3,1,102.7,2500,1,389,89.02,8.5,21.3,6,917,0.1,8.9,0.231,48.2,D,70.9,3.64,0
2591,Auto,Diesel,City,Evening,Clear,27.71,58.24,2,1,584.3,1500,0,79,104.04,6.3,3.3,3,3647,1.779,185.09,4.768,59.9,C,54.0,33.25,0
2592,Auto,Diesel,City,Afternoon,Clear,5.6,49.75,1,1,429.47,2000,1,108,108.52,8.1,8.6,4,1124,0.486,52.74,1.302,69.6,C,68.2,6.72,0
2593,Bike,Petrol,City,Morning,Clear,16.31,68.89,5,1,54.22,150,0,3,114.18,8.5,43.6,13,1831,0.599,68.39,1.384,27.4,F,86.1,19.57,0
2594,Bike,Petrol,Mixed,Night,Fog,36.91,24.87,3,0,102.49,2000,0,123,91.75,11.0,44.3,11,1716,0.375,34.41,0.866,45.8,D,100.0,44.29,0
2595,Car,CNG,Highway,Night,Fog,3.05,50.48,2,0,519.25,2000,0,136,111.32,10.1,15.4,9,3839,0.1,11.13,0.196,55.4,C,100.0,3.66,0
2596,Truck,Diesel,Mixed,Afternoon,Clear,75.54,35.17,1,1,572.3,150,0,280,104.99,10.0,6.5,11,3259,27.608,2898.56,73.989,44.9,D,89.0,90.65,1
2597,Car,Petrol,City,Night,Rain,79.76,22.29,1,0,218.9,1000,1,67,107.64,0.7,8.5,0,1250,6.297,677.81,14.546,92.1,A,28.4,95.71,0
2598,Bike,Diesel,City,Night,Fog,41.73,61.08,4,0,247.96,1200,0,56,108.0,3.5,3.7,13,963,0.425,45.9,1.139,51.6,D,70.5,50.08,0
2599,Car,Petrol,Highway,Afternoon,Clear,98.48,58.09,4,0,237.27,800,0,324,107.55,2.7,3.8,13,2684,30.0,3226.5,69.3,42.5,D,39.2,118.18,1
2600,Car,Petrol,City,Night,Clear,68.22,74.22,2,0,501.21,1500,1,25,112.92,11.9,8.7,13,924,7.625,861.02,17.614,60.1,C,100.0,81.86,0
2601,Bike,Petrol,City,Night,Clear,74.63,83.95,5,0,271.95,2500,1,90,91.32,7.0,21.2,2,3768,1.591,145.29,3.675,59.2,C,69.9,89.56,0
2602,Car,Petrol,Highway,Evening,Hot,20.04,27.17,3,0,225.15,2000,0,3,95.65,2.5,32.1,0,2834,3.031,289.92,7.002,65.9,C,8.6,24.05,0
2603,Truck,Diesel,City,Morning,Fog,83.91,75.83,5,0,373.12,150,0,20,112.39,7.1,7.1,8,1592,27.66,3108.71,74.129,50.8,D,63.5,100.69,0
2604,Car,CNG,Highway,Evening,Clear,94.56,39.96,3,1,294.32,800,1,123,100.32,8.5,18.8,9,1635,24.344,2442.19,47.714,52.3,D,70.7,113.47,0
2605,Car,Petrol,City,Evening,Clear,24.39,62.71,3,1,320.05,150,0,208,98.96,10.0,3.8,0,1011,5.322,526.67,12.294,59.7,C,70.8,29.27,0
2606,Bike,Petrol,Highway,Night,Rain,68.96,81.97,4,0,244.21,100,1,262,102.56,3.7,28.0,12,2672,2.642,270.96,6.103,42.1,D,69.9,82.75,0
2607,Car,Diesel,Mixed,Morning,Fog,74.95,30.29,4,0,276.31,2000,1,232,96.39,6.9,19.4,6,2703,25.266,2435.39,67.713,57.6,C,63.3,89.94,0
2608,Car,CNG,City,Morning,Rain,31.21,60.28,5,0,21.59,1200,0,90,104.14,4.0,36.0,12,1225,10.298,1072.43,20.184,41.6,D,53.1,37.45,0
2609,Truck,Diesel,Mixed,Night,Clear,48.03,49.79,2,1,555.47,150,0,112,111.74,5.7,39.7,4,2273,17.153,1916.68,45.97,41.2,D,75.8,57.64,0
